customer_id,first_name,last_name,email,region,signup_date
CUST-00746,FirstName746,LastName746,customer746@example.com,West,2024-08-09
CUST-00747,FirstName747,LastName747,customer747@example.com,Southeast,2024-12-02
CUST-00748,FirstName748,LastName748,customer748@example.com,Southeast,2026-03-18
CUST-00749,FirstName749,LastName749,customer749@example.com,West,2024-01-03
CUST-00750,FirstName750,LastName750,customer750@example.com,Midwest,2026-05-29
CUST-00751,FirstName751,LastName751,customer751@example.com,Southeast,2024-05-13
CUST-00752,FirstName752,LastName752,customer752@example.com,West,2024-09-13
CUST-00753,FirstName753,LastName753,customer753@example.com,Southeast,2024-04-22
CUST-00754,FirstName754,LastName754,customer754@example.com,Northeast,2024-05-14
CUST-00755,FirstName755,LastName755,customer755@example.com,Northeast,2025-01-01
CUST-00756,FirstName756,LastName756,customer756@example.com,Southeast,2025-08-25
CUST-00757,FirstName757,LastName757,customer757@example.com,Midwest,2024-01-17
CUST-00758,FirstName758,LastName758,customer758@example.com,Southeast,2024-09-28
CUST-00759,FirstName759,LastName759,customer759@example.com,Northeast,2024-05-09
CUST-00760,FirstName760,LastName760,customer760@example.com,Southwest,2025-06-22
CUST-00761,FirstName761,LastName761,customer761@example.com,Northeast,2026-02-02
CUST-00762,FirstName762,LastName762,customer762@example.com,Northeast,2025-05-02
CUST-00763,FirstName763,LastName763,customer763@example.com,Southwest,2026-03-07
CUST-00764,FirstName764,LastName764,customer764@example.com,Midwest,2025-06-09
CUST-00765,FirstName765,LastName765,customer765@example.com,West,2024-04-21
CUST-00766,FirstName766,LastName766,customer766@example.com,Southwest,2025-05-30
CUST-00767,FirstName767,LastName767,customer767@example.com,Southeast,2025-09-21
CUST-00768,FirstName768,LastName768,customer768@example.com,Northeast,2026-01-14
CUST-00769,FirstName769,LastName769,customer769@example.com,West,2024-11-04
CUST-00770,FirstName770,LastName770,customer770@example.com,Southwest,2025-10-20
CUST-00771,FirstName771,LastName771,customer771@example.com,Northeast,2024-03-03
CUST-00772,FirstName772,LastName772,customer772@example.com,Southwest,2026-05-17
CUST-00773,FirstName773,LastName773,customer773@example.com,Southwest,2025-03-12
CUST-00774,FirstName774,LastName774,customer774@example.com,Northeast,2025-05-17
CUST-00775,FirstName775,LastName775,customer775@example.com,Southwest,2024-03-16
CUST-00776,FirstName776,LastName776,customer776@example.com,Northeast,2024-11-25
CUST-00777,FirstName777,LastName777,customer777@example.com,West,2024-05-31
CUST-00778,FirstName778,LastName778,customer778@example.com,Northeast,2024-05-09
CUST-00779,FirstName779,LastName779,customer779@example.com,Midwest,2025-10-01
CUST-00780,FirstName780,LastName780,customer780@example.com,West,2025-07-15
CUST-00781,FirstName781,LastName781,customer781@example.com,Midwest,2025-01-25
CUST-00782,FirstName782,LastName782,customer782@example.com,West,2025-06-27
CUST-00783,FirstName783,LastName783,customer783@example.com,Midwest,2025-04-09
CUST-00784,FirstName784,LastName784,customer784@example.com,West,2025-09-11
CUST-00785,FirstName785,LastName785,customer785@example.com,Southwest,2024-04-11
CUST-00786,FirstName786,LastName786,customer786@example.com,Northeast,2026-05-23
CUST-00787,FirstName787,LastName787,customer787@example.com,West,2026-01-08
CUST-00788,FirstName788,LastName788,customer788@example.com,Southeast,2025-03-16
CUST-00789,FirstName789,LastName789,customer789@example.com,Southwest,2026-06-28
CUST-00790,FirstName790,LastName790,customer790@example.com,Southeast,2025-02-27
CUST-00791,FirstName791,LastName791,customer791@example.com,Midwest,2026-04-27
CUST-00792,FirstName792,LastName792,customer792@example.com,Southwest,2025-02-12
CUST-00793,FirstName793,LastName793,customer793@example.com,Southwest,2026-01-17
CUST-00794,FirstName794,LastName794,customer794@example.com,Northeast,2024-11-16
CUST-00795,FirstName795,LastName795,customer795@example.com,Southwest,2024-11-16
CUST-00796,FirstName796,LastName796,customer796@example.com,Midwest,2025-01-18
CUST-00797,FirstName797,LastName797,customer797@example.com,Southeast,2025-12-04
CUST-00798,FirstName798,LastName798,customer798@example.com,Southwest,2024-03-09
CUST-00799,FirstName799,LastName799,customer799@example.com,Northeast,2026-05-01
CUST-00800,FirstName800,LastName800,customer800@example.com,Northeast,2024-04-05
CUST-00801,FirstName801,LastName801,customer801@example.com,Southwest,2024-04-08
CUST-00802,FirstName802,LastName802,customer802@example.com,Midwest,2026-04-11
CUST-00803,FirstName803,LastName803,customer803@example.com,Southeast,2025-07-23
CUST-00804,FirstName804,LastName804,customer804@example.com,Northeast,2025-08-23
CUST-00805,FirstName805,LastName805,customer805@example.com,West,2025-07-29
CUST-00806,FirstName806,LastName806,customer806@example.com,Midwest,2025-11-17
CUST-00807,FirstName807,LastName807,customer807@example.com,Northeast,2025-02-24
CUST-00808,FirstName808,LastName808,customer808@example.com,Midwest,2026-06-13
CUST-00809,FirstName809,LastName809,customer809@example.com,Southwest,2026-06-07
CUST-00810,FirstName810,LastName810,customer810@example.com,Northeast,2024-10-21
CUST-00811,FirstName811,LastName811,customer811@example.com,West,2024-11-15
CUST-00812,FirstName812,LastName812,customer812@example.com,Midwest,2024-04-16
CUST-00813,FirstName813,LastName813,customer813@example.com,West,2025-06-03
CUST-00814,FirstName814,LastName814,customer814@example.com,Southeast,2024-06-07
CUST-00815,FirstName815,LastName815,customer815@example.com,Southwest,2024-08-17
CUST-00816,FirstName816,LastName816,customer816@example.com,Northeast,2024-12-24
CUST-00817,FirstName817,LastName817,customer817@example.com,West,2025-01-11
CUST-00818,FirstName818,LastName818,customer818@example.com,Northeast,2026-02-19
CUST-00819,FirstName819,LastName819,customer819@example.com,Midwest,2025-08-10
CUST-00820,FirstName820,LastName820,customer820@example.com,Southeast,2026-04-06
CUST-00821,FirstName821,LastName821,customer821@example.com,Southwest,2026-05-15
CUST-00822,FirstName822,LastName822,customer822@example.com,West,2026-02-24
CUST-00823,FirstName823,LastName823,customer823@example.com,West,2025-09-20
CUST-00824,FirstName824,LastName824,customer824@example.com,West,2024-01-27
CUST-00825,FirstName825,LastName825,customer825@example.com,West,2025-11-04
CUST-00826,FirstName826,LastName826,customer826@example.com,Midwest,2024-01-30
CUST-00827,FirstName827,LastName827,customer827@example.com,Southeast,2024-10-06
CUST-00828,FirstName828,LastName828,customer828@example.com,Midwest,2024-12-13
CUST-00829,FirstName829,LastName829,customer829@example.com,Midwest,2024-01-07
CUST-00830,FirstName830,LastName830,customer830@example.com,Southeast,2026-06-09
CUST-00831,FirstName831,LastName831,customer831@example.com,Southeast,2025-08-02
CUST-00832,FirstName832,LastName832,customer832@example.com,Southwest,2024-03-12
CUST-00833,FirstName833,LastName833,customer833@example.com,Southeast,2026-01-28
CUST-00834,FirstName834,LastName834,customer834@example.com,Northeast,2024-04-03
CUST-00835,FirstName835,LastName835,customer835@example.com,West,2024-08-08
CUST-00836,FirstName836,LastName836,customer836@example.com,Southwest,2025-03-05
CUST-00837,FirstName837,LastName837,customer837@example.com,Southwest,2024-12-15
CUST-00838,FirstName838,LastName838,customer838@example.com,Southeast,2025-01-13
CUST-00839,FirstName839,LastName839,customer839@example.com,Midwest,2026-01-08
CUST-00840,FirstName840,LastName840,customer840@example.com,Midwest,2026-03-06
CUST-00841,FirstName841,LastName841,customer841@example.com,West,2025-09-02
CUST-00842,FirstName842,LastName842,customer842@example.com,Northeast,2026-06-23
CUST-00843,FirstName843,LastName843,customer843@example.com,Northeast,2024-06-08
CUST-00844,FirstName844,LastName844,customer844@example.com,Southeast,2026-02-11
CUST-00845,FirstName845,LastName845,customer845@example.com,West,2024-02-20
CUST-00846,FirstName846,LastName846,customer846@example.com,Northeast,2024-10-05
CUST-00847,FirstName847,LastName847,customer847@example.com,Southwest,2025-11-08
CUST-00848,FirstName848,LastName848,customer848@example.com,Southwest,2025-05-12
CUST-00849,FirstName849,LastName849,customer849@example.com,West,2025-03-28
CUST-00850,FirstName850,LastName850,customer850@example.com,Southwest,2024-10-06
CUST-00851,FirstName851,LastName851,customer851@example.com,Southeast,2026-02-12
CUST-00852,FirstName852,LastName852,customer852@example.com,West,2024-04-26
CUST-00853,FirstName853,LastName853,customer853@example.com,Midwest,2025-03-16
CUST-00854,FirstName854,LastName854,customer854@example.com,Northeast,2024-10-17
CUST-00855,FirstName855,LastName855,customer855@example.com,West,2025-05-13
CUST-00856,FirstName856,LastName856,customer856@example.com,West,2025-11-14
CUST-00857,FirstName857,LastName857,customer857@example.com,Midwest,2024-02-16
CUST-00858,FirstName858,LastName858,customer858@example.com,Southeast,2025-02-08
CUST-00859,FirstName859,LastName859,customer859@example.com,West,2024-02-26
CUST-00860,FirstName860,LastName860,customer860@example.com,Northeast,2024-07-28
CUST-00861,FirstName861,LastName861,customer861@example.com,Midwest,2024-08-04
CUST-00862,FirstName862,LastName862,customer862@example.com,Southeast,2026-02-21
CUST-00863,FirstName863,LastName863,customer863@example.com,Midwest,2024-10-23
CUST-00864,FirstName864,LastName864,customer864@example.com,Midwest,2024-05-02
CUST-00865,FirstName865,LastName865,customer865@example.com,Northeast,2025-05-24
CUST-00866,FirstName866,LastName866,customer866@example.com,Southwest,2024-06-28
CUST-00867,FirstName867,LastName867,customer867@example.com,Southeast,2025-01-24
CUST-00868,FirstName868,LastName868,customer868@example.com,West,2025-12-21
CUST-00869,FirstName869,LastName869,customer869@example.com,Southeast,2025-05-27
CUST-00870,FirstName870,LastName870,customer870@example.com,West,2026-05-03
CUST-00871,FirstName871,LastName871,customer871@example.com,Midwest,2024-03-14
CUST-00872,FirstName872,LastName872,customer872@example.com,Southwest,2026-06-01
CUST-00873,FirstName873,LastName873,customer873@example.com,Northeast,2025-03-22
CUST-00874,FirstName874,LastName874,customer874@example.com,Northeast,2025-04-15
CUST-00875,FirstName875,LastName875,customer875@example.com,Northeast,2026-06-01
CUST-00876,FirstName876,LastName876,customer876@example.com,Midwest,2025-08-12
CUST-00877,FirstName877,LastName877,customer877@example.com,Southwest,2025-08-10
CUST-00878,FirstName878,LastName878,customer878@example.com,Southwest,2025-12-27
CUST-00879,FirstName879,LastName879,customer879@example.com,Southwest,2024-10-23
CUST-00880,FirstName880,LastName880,customer880@example.com,Northeast,2025-02-18
CUST-00881,FirstName881,LastName881,customer881@example.com,Northeast,2024-11-28
CUST-00882,FirstName882,LastName882,customer882@example.com,Southeast,2026-03-31
CUST-00883,FirstName883,LastName883,customer883@example.com,West,2025-04-16
CUST-00884,FirstName884,LastName884,customer884@example.com,Midwest,2024-03-31
CUST-00885,FirstName885,LastName885,customer885@example.com,Southwest,2026-05-14
CUST-00886,FirstName886,LastName886,customer886@example.com,Northeast,2024-09-06
CUST-00887,FirstName887,LastName887,customer887@example.com,Southwest,2025-08-26
CUST-00888,FirstName888,LastName888,customer888@example.com,Southwest,2025-06-20
CUST-00889,FirstName889,LastName889,customer889@example.com,Northeast,2025-02-09
CUST-00890,FirstName890,LastName890,customer890@example.com,Midwest,2026-02-02
CUST-00891,FirstName891,LastName891,customer891@example.com,Midwest,2024-08-14
CUST-00892,FirstName892,LastName892,customer892@example.com,Midwest,2026-03-08
CUST-00893,FirstName893,LastName893,customer893@example.com,Southeast,2024-03-19
CUST-00894,FirstName894,LastName894,customer894@example.com,West,2025-10-10
CUST-00895,FirstName895,LastName895,customer895@example.com,Northeast,2025-06-27
CUST-00896,FirstName896,LastName896,customer896@example.com,West,2024-07-17
CUST-00897,FirstName897,LastName897,customer897@example.com,Midwest,2024-12-25
CUST-00898,FirstName898,LastName898,customer898@example.com,Southeast,2024-08-29
CUST-00899,FirstName899,LastName899,customer899@example.com,Northeast,2024-05-29
CUST-00900,FirstName900,LastName900,customer900@example.com,Midwest,2024-07-21
CUST-00901,FirstName901,LastName901,customer901@example.com,Southeast,2025-09-08
CUST-00902,FirstName902,LastName902,customer902@example.com,Southeast,2026-02-17
CUST-00903,FirstName903,LastName903,customer903@example.com,Northeast,2024-06-30
CUST-00904,FirstName904,LastName904,customer904@example.com,Southwest,2025-04-20
CUST-00905,FirstName905,LastName905,customer905@example.com,West,2026-02-17
CUST-00906,FirstName906,LastName906,customer906@example.com,West,2025-04-04
CUST-00907,FirstName907,LastName907,customer907@example.com,West,2025-10-20
CUST-00908,FirstName908,LastName908,customer908@example.com,West,2024-11-26
CUST-00909,FirstName909,LastName909,customer909@example.com,Midwest,2024-06-03
CUST-00910,FirstName910,LastName910,customer910@example.com,Southwest,2024-03-10
CUST-00911,FirstName911,LastName911,customer911@example.com,Southwest,2025-03-28
CUST-00912,FirstName912,LastName912,customer912@example.com,Midwest,2026-03-26
CUST-00913,FirstName913,LastName913,customer913@example.com,Midwest,2025-08-28
CUST-00914,FirstName914,LastName914,customer914@example.com,Northeast,2024-12-26
CUST-00915,FirstName915,LastName915,customer915@example.com,West,2024-03-16
CUST-00916,FirstName916,LastName916,customer916@example.com,Midwest,2025-04-17
CUST-00917,FirstName917,LastName917,customer917@example.com,Southwest,2024-02-08
CUST-00918,FirstName918,LastName918,customer918@example.com,Northeast,2025-01-12
CUST-00919,FirstName919,LastName919,customer919@example.com,Midwest,2024-03-19
CUST-00920,FirstName920,LastName920,customer920@example.com,Northeast,2025-09-21
CUST-00921,FirstName921,LastName921,customer921@example.com,West,2025-06-03
CUST-00922,FirstName922,LastName922,customer922@example.com,Southwest,2025-04-18
CUST-00923,FirstName923,LastName923,customer923@example.com,West,2025-07-21
CUST-00924,FirstName924,LastName924,customer924@example.com,Northeast,2025-04-05
CUST-00925,FirstName925,LastName925,customer925@example.com,West,2025-10-29
CUST-00926,FirstName926,LastName926,customer926@example.com,Southeast,2024-11-25
CUST-00927,FirstName927,LastName927,customer927@example.com,West,2025-05-02
CUST-00928,FirstName928,LastName928,customer928@example.com,West,2024-06-03
CUST-00929,FirstName929,LastName929,customer929@example.com,Northeast,2025-04-06
CUST-00930,FirstName930,LastName930,customer930@example.com,Northeast,2026-04-10
CUST-00931,FirstName931,LastName931,customer931@example.com,Midwest,2026-01-01
CUST-00932,FirstName932,LastName932,customer932@example.com,Northeast,2025-05-31
CUST-00933,FirstName933,LastName933,customer933@example.com,Southeast,2024-02-10
CUST-00934,FirstName934,LastName934,customer934@example.com,Southeast,2025-12-25
CUST-00935,FirstName935,LastName935,customer935@example.com,Southwest,2025-03-25
CUST-00936,FirstName936,LastName936,customer936@example.com,West,2025-06-19
CUST-00937,FirstName937,LastName937,customer937@example.com,West,2024-06-11
CUST-00938,FirstName938,LastName938,customer938@example.com,Midwest,2025-01-16
CUST-00939,FirstName939,LastName939,customer939@example.com,Midwest,2025-01-31
CUST-00940,FirstName940,LastName940,customer940@example.com,Southwest,2026-03-04
CUST-00941,FirstName941,LastName941,customer941@example.com,Midwest,2025-11-26
CUST-00942,FirstName942,LastName942,customer942@example.com,West,2024-02-23
CUST-00943,FirstName943,LastName943,customer943@example.com,Midwest,2024-03-08
CUST-00944,FirstName944,LastName944,customer944@example.com,Midwest,2024-04-06
CUST-00945,FirstName945,LastName945,customer945@example.com,West,2025-11-25
CUST-00946,FirstName946,LastName946,customer946@example.com,Southwest,2024-10-17
CUST-00947,FirstName947,LastName947,customer947@example.com,Midwest,2026-01-11
CUST-00948,FirstName948,LastName948,customer948@example.com,West,2026-06-13
CUST-00949,FirstName949,LastName949,customer949@example.com,Southeast,2024-12-07
CUST-00950,FirstName950,LastName950,customer950@example.com,Northeast,2025-08-19
CUST-00951,FirstName951,LastName951,customer951@example.com,Southeast,2024-12-24
CUST-00952,FirstName952,LastName952,customer952@example.com,Midwest,2025-11-02
CUST-00953,FirstName953,LastName953,customer953@example.com,Southwest,2024-05-12
CUST-00954,FirstName954,LastName954,customer954@example.com,West,2025-12-26
CUST-00955,FirstName955,LastName955,customer955@example.com,Northeast,2024-11-13
CUST-00956,FirstName956,LastName956,customer956@example.com,West,2025-01-20
CUST-00957,FirstName957,LastName957,customer957@example.com,Midwest,2026-04-12
CUST-00958,FirstName958,LastName958,customer958@example.com,Southeast,2025-11-17
CUST-00959,FirstName959,LastName959,customer959@example.com,West,2024-04-05
CUST-00960,FirstName960,LastName960,customer960@example.com,Southwest,2025-06-04
CUST-00961,FirstName961,LastName961,customer961@example.com,Midwest,2024-01-19
CUST-00962,FirstName962,LastName962,customer962@example.com,Midwest,2024-11-12
CUST-00963,FirstName963,LastName963,customer963@example.com,Southeast,2024-08-07
CUST-00964,FirstName964,LastName964,customer964@example.com,Midwest,2026-02-23
CUST-00965,FirstName965,LastName965,customer965@example.com,Southwest,2024-07-15
CUST-00966,FirstName966,LastName966,customer966@example.com,Southeast,2024-05-20
CUST-00967,FirstName967,LastName967,customer967@example.com,Southeast,2024-03-20
CUST-00968,FirstName968,LastName968,customer968@example.com,Midwest,2026-05-14
CUST-00969,FirstName969,LastName969,customer969@example.com,Northeast,2025-06-03
CUST-00970,FirstName970,LastName970,customer970@example.com,West,2026-05-05
CUST-00971,FirstName971,LastName971,customer971@example.com,West,2024-02-08
CUST-00972,FirstName972,LastName972,customer972@example.com,Midwest,2026-06-16
CUST-00973,FirstName973,LastName973,customer973@example.com,West,2024-05-14
CUST-00974,FirstName974,LastName974,customer974@example.com,West,2025-01-20
CUST-00975,FirstName975,LastName975,customer975@example.com,Southeast,2024-06-15
CUST-00976,FirstName976,LastName976,customer976@example.com,Southeast,2026-05-01
CUST-00977,FirstName977,LastName977,customer977@example.com,West,2026-04-08
CUST-00978,FirstName978,LastName978,customer978@example.com,Southeast,2026-01-08
CUST-00979,FirstName979,LastName979,customer979@example.com,Southwest,2024-02-14
CUST-00980,FirstName980,LastName980,customer980@example.com,Southwest,2025-01-08
CUST-00981,FirstName981,LastName981,customer981@example.com,Southeast,2025-03-30
CUST-00982,FirstName982,LastName982,customer982@example.com,West,2024-10-18
CUST-00983,FirstName983,LastName983,customer983@example.com,Southwest,2024-08-27
CUST-00984,FirstName984,LastName984,customer984@example.com,West,2024-09-01
CUST-00985,FirstName985,LastName985,customer985@example.com,Midwest,2026-04-08
CUST-00986,FirstName986,LastName986,customer986@example.com,Southwest,2026-05-05
CUST-00987,FirstName987,LastName987,customer987@example.com,Southeast,2025-01-11
CUST-00988,FirstName988,LastName988,customer988@example.com,West,2025-03-27
CUST-00989,FirstName989,LastName989,customer989@example.com,Southwest,2026-02-26
CUST-00990,FirstName990,LastName990,customer990@example.com,Midwest,2026-03-07
CUST-00991,FirstName991,LastName991,customer991@example.com,Southwest,2025-05-29
CUST-00992,FirstName992,LastName992,customer992@example.com,West,2025-03-04
CUST-00993,FirstName993,LastName993,customer993@example.com,Southeast,2026-04-16
CUST-00994,FirstName994,LastName994,customer994@example.com,Southeast,2026-03-31
CUST-00995,FirstName995,LastName995,customer995@example.com,West,2024-05-21
CUST-00996,FirstName996,LastName996,customer996@example.com,Midwest,2024-02-23
CUST-00997,FirstName997,LastName997,customer997@example.com,Southwest,2026-06-14
CUST-00998,FirstName998,LastName998,customer998@example.com,Midwest,2025-07-21
CUST-00999,FirstName999,LastName999,customer999@example.com,Northeast,2025-12-29
CUST-01000,FirstName1000,LastName1000,customer1000@example.com,West,2026-05-21
CUST-01001,FirstName1001,LastName1001,customer1001@example.com,Northeast,2024-10-18
CUST-01002,FirstName1002,LastName1002,customer1002@example.com,Northeast,2026-02-20
CUST-01003,FirstName1003,LastName1003,customer1003@example.com,Southeast,2024-10-06
CUST-01004,FirstName1004,LastName1004,customer1004@example.com,Southwest,2025-06-09
CUST-01005,FirstName1005,LastName1005,customer1005@example.com,Southeast,2026-04-30
CUST-01006,FirstName1006,LastName1006,customer1006@example.com,Southwest,2024-04-03
CUST-01007,FirstName1007,LastName1007,customer1007@example.com,Southeast,2026-04-16
CUST-01008,FirstName1008,LastName1008,customer1008@example.com,Southwest,2026-06-24
CUST-01009,FirstName1009,LastName1009,customer1009@example.com,Midwest,2024-01-28
CUST-01010,FirstName1010,LastName1010,customer1010@example.com,Southwest,2024-02-24
CUST-01011,FirstName1011,LastName1011,customer1011@example.com,Southwest,2025-05-29
CUST-01012,FirstName1012,LastName1012,customer1012@example.com,Midwest,2024-08-29
CUST-01013,FirstName1013,LastName1013,customer1013@example.com,Southwest,2024-03-24
CUST-01014,FirstName1014,LastName1014,customer1014@example.com,Midwest,2024-08-17
CUST-01015,FirstName1015,LastName1015,customer1015@example.com,Northeast,2024-11-22
CUST-01016,FirstName1016,LastName1016,customer1016@example.com,Northeast,2026-05-09
CUST-01017,FirstName1017,LastName1017,customer1017@example.com,Midwest,2026-03-21
CUST-01018,FirstName1018,LastName1018,customer1018@example.com,Southeast,2024-05-20
CUST-01019,FirstName1019,LastName1019,customer1019@example.com,Northeast,2024-10-20
CUST-01020,FirstName1020,LastName1020,customer1020@example.com,Southwest,2025-12-13
CUST-01021,FirstName1021,LastName1021,customer1021@example.com,Southeast,2026-02-16
CUST-01022,FirstName1022,LastName1022,customer1022@example.com,Southwest,2025-04-04
CUST-01023,FirstName1023,LastName1023,customer1023@example.com,West,2024-01-06
CUST-01024,FirstName1024,LastName1024,customer1024@example.com,Northeast,2024-01-20
CUST-01025,FirstName1025,LastName1025,customer1025@example.com,Midwest,2024-08-08
CUST-01026,FirstName1026,LastName1026,customer1026@example.com,Southeast,2025-07-15
CUST-01027,FirstName1027,LastName1027,customer1027@example.com,West,2025-06-24
CUST-01028,FirstName1028,LastName1028,customer1028@example.com,Southwest,2024-04-23
CUST-01029,FirstName1029,LastName1029,customer1029@example.com,Midwest,2024-08-31
CUST-01030,FirstName1030,LastName1030,customer1030@example.com,Midwest,2024-05-04
CUST-01031,FirstName1031,LastName1031,customer1031@example.com,Northeast,2024-09-01
CUST-01032,FirstName1032,LastName1032,customer1032@example.com,Southwest,2025-10-16
CUST-01033,FirstName1033,LastName1033,customer1033@example.com,West,2025-04-13
CUST-01034,FirstName1034,LastName1034,customer1034@example.com,Northeast,2024-04-23
CUST-01035,FirstName1035,LastName1035,customer1035@example.com,Southwest,2025-09-03
CUST-01036,FirstName1036,LastName1036,customer1036@example.com,West,2024-01-17
CUST-01037,FirstName1037,LastName1037,customer1037@example.com,West,2025-08-11
CUST-01038,FirstName1038,LastName1038,customer1038@example.com,Southeast,2026-01-05
CUST-01039,FirstName1039,LastName1039,customer1039@example.com,Southeast,2024-10-25
CUST-01040,FirstName1040,LastName1040,customer1040@example.com,Southwest,2024-01-02
CUST-01041,FirstName1041,LastName1041,customer1041@example.com,West,2024-12-27
CUST-01042,FirstName1042,LastName1042,customer1042@example.com,Southeast,2025-08-07
CUST-01043,FirstName1043,LastName1043,customer1043@example.com,Southwest,2024-07-10
CUST-01044,FirstName1044,LastName1044,customer1044@example.com,Northeast,2025-06-20
CUST-01045,FirstName1045,LastName1045,customer1045@example.com,Midwest,2024-03-10
CUST-01046,FirstName1046,LastName1046,customer1046@example.com,West,2025-07-11
CUST-01047,FirstName1047,LastName1047,customer1047@example.com,West,2026-03-16
CUST-01048,FirstName1048,LastName1048,customer1048@example.com,West,2025-07-21
CUST-01049,FirstName1049,LastName1049,customer1049@example.com,Northeast,2025-02-03
CUST-01050,FirstName1050,LastName1050,customer1050@example.com,Southwest,2024-02-14
CUST-01051,FirstName1051,LastName1051,customer1051@example.com,Southwest,2025-01-17
CUST-01052,FirstName1052,LastName1052,customer1052@example.com,Midwest,2026-02-04
CUST-01053,FirstName1053,LastName1053,customer1053@example.com,Northeast,2024-12-31
CUST-01054,FirstName1054,LastName1054,customer1054@example.com,Northeast,2024-12-19
CUST-01055,FirstName1055,LastName1055,customer1055@example.com,Southeast,2026-01-20
CUST-01056,FirstName1056,LastName1056,customer1056@example.com,Northeast,2026-03-01
CUST-01057,FirstName1057,LastName1057,customer1057@example.com,West,2026-01-22
CUST-01058,FirstName1058,LastName1058,customer1058@example.com,Midwest,2024-05-16
CUST-01059,FirstName1059,LastName1059,customer1059@example.com,Northeast,2024-12-26
CUST-01060,FirstName1060,LastName1060,customer1060@example.com,West,2024-12-12
CUST-01061,FirstName1061,LastName1061,customer1061@example.com,Southeast,2026-04-30
CUST-01062,FirstName1062,LastName1062,customer1062@example.com,Southwest,2025-12-13
CUST-01063,FirstName1063,LastName1063,customer1063@example.com,Southwest,2025-10-08
CUST-01064,FirstName1064,LastName1064,customer1064@example.com,Southeast,2026-04-10
CUST-01065,FirstName1065,LastName1065,customer1065@example.com,Southeast,2024-03-05
CUST-01066,FirstName1066,LastName1066,customer1066@example.com,Southwest,2024-02-07
CUST-01067,FirstName1067,LastName1067,customer1067@example.com,Midwest,2024-07-25
CUST-01068,FirstName1068,LastName1068,customer1068@example.com,Northeast,2026-03-21
CUST-01069,FirstName1069,LastName1069,customer1069@example.com,Southeast,2026-06-26
CUST-01070,FirstName1070,LastName1070,customer1070@example.com,Northeast,2024-11-19
CUST-01071,FirstName1071,LastName1071,customer1071@example.com,Midwest,2025-06-11
CUST-01072,FirstName1072,LastName1072,customer1072@example.com,Southwest,2026-04-14
CUST-01073,FirstName1073,LastName1073,customer1073@example.com,West,2025-04-29
CUST-01074,FirstName1074,LastName1074,customer1074@example.com,Midwest,2024-02-07
CUST-01075,FirstName1075,LastName1075,customer1075@example.com,Southeast,2024-10-19
CUST-01076,FirstName1076,LastName1076,customer1076@example.com,Midwest,2026-06-01
CUST-01077,FirstName1077,LastName1077,customer1077@example.com,Northeast,2026-06-05
CUST-01078,FirstName1078,LastName1078,customer1078@example.com,Midwest,2024-10-06
CUST-01079,FirstName1079,LastName1079,customer1079@example.com,Northeast,2026-03-29
CUST-01080,FirstName1080,LastName1080,customer1080@example.com,Midwest,2025-03-23
CUST-01081,FirstName1081,LastName1081,customer1081@example.com,Southwest,2026-01-31
CUST-01082,FirstName1082,LastName1082,customer1082@example.com,Southwest,2025-01-30
CUST-01083,FirstName1083,LastName1083,customer1083@example.com,Midwest,2024-07-10
CUST-01084,FirstName1084,LastName1084,customer1084@example.com,Southwest,2025-12-09
CUST-01085,FirstName1085,LastName1085,customer1085@example.com,Southwest,2025-01-11
CUST-01086,FirstName1086,LastName1086,customer1086@example.com,West,2024-09-30
CUST-01087,FirstName1087,LastName1087,customer1087@example.com,Northeast,2026-01-14
CUST-01088,FirstName1088,LastName1088,customer1088@example.com,Southwest,2024-03-21
CUST-01089,FirstName1089,LastName1089,customer1089@example.com,Southwest,2025-09-08
CUST-01090,FirstName1090,LastName1090,customer1090@example.com,Southeast,2025-07-12
CUST-01091,FirstName1091,LastName1091,customer1091@example.com,Midwest,2024-11-24
CUST-01092,FirstName1092,LastName1092,customer1092@example.com,Northeast,2024-03-22
CUST-01093,FirstName1093,LastName1093,customer1093@example.com,Midwest,2025-11-07
CUST-01094,FirstName1094,LastName1094,customer1094@example.com,Midwest,2024-11-09
CUST-01095,FirstName1095,LastName1095,customer1095@example.com,Southwest,2025-09-09
CUST-01096,FirstName1096,LastName1096,customer1096@example.com,Southwest,2024-06-19
CUST-01097,FirstName1097,LastName1097,customer1097@example.com,Southwest,2024-12-25
CUST-01098,FirstName1098,LastName1098,customer1098@example.com,Southwest,2024-02-13
CUST-01099,FirstName1099,LastName1099,customer1099@example.com,Midwest,2025-09-21
CUST-01100,FirstName1100,LastName1100,customer1100@example.com,Southwest,2024-10-08
CUST-01101,FirstName1101,LastName1101,customer1101@example.com,Northeast,2024-03-17
CUST-01102,FirstName1102,LastName1102,customer1102@example.com,Southwest,2025-01-07
CUST-01103,FirstName1103,LastName1103,customer1103@example.com,West,2026-03-31
CUST-01104,FirstName1104,LastName1104,customer1104@example.com,Southeast,2024-02-01
CUST-01105,FirstName1105,LastName1105,customer1105@example.com,Southeast,2026-05-19
CUST-01106,FirstName1106,LastName1106,customer1106@example.com,West,2025-11-25
CUST-01107,FirstName1107,LastName1107,customer1107@example.com,Southwest,2024-02-05
CUST-01108,FirstName1108,LastName1108,customer1108@example.com,Southeast,2024-03-09
CUST-01109,FirstName1109,LastName1109,customer1109@example.com,Southeast,2026-03-08
CUST-01110,FirstName1110,LastName1110,customer1110@example.com,Midwest,2025-01-05
